D07699; Inhibace (TN); ACE (CD143) [HSA:1636] [KO:K01283];; 
D07700; Paxapride (TN); HTR1 [HSA:3350 3351 3352 3354 3355] [KO:K04153]  |  HTR4 [HSA:3360] [KO:K04160]  |  HTR2 [HSA:3356 3357 3358] [KO:K04157];; 
D07701; Blaston (TN); HTR1 [HSA:3350 3351 3352 3354 3355] [KO:K04153]  |  HTR4 [HSA:3360] [KO:K04160]  |  HTR2 [HSA:3356 3357 3358] [KO:K04157];; 
D07702; Ciproxin (TN); DNA gyrase [KO:K02469 K02470]  |  topoisomerase IV [KO:K02621 K02622]; Enzyme: CYP1A2 [HSA:1544] |  Transporter: SLC22A6 [HSA:9356], SLC22A8 [HSA:9376];
D07703; Scopisol (TN);;;
D07704; Citadur (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]; Enzyme: CYP3A4 [HSA:1576], CYP2D6 [HSA:1565] |  Transporter: ABCB1 [HSA:5243];
D07705; Seropram (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]; Enzyme: CYP3A4 [HSA:1576], CYP2D6 [HSA:1565] |  Transporter: ABCB1 [HSA:5243];
D07706; L-Citrulline (DCF);;; 
D07707; Stimol (TN);;;
D07708; Bykahepar [veterinary] (TN);;;
D07709; PA iodo (TN);;;
D07710; Klacid (TN); 50S ribosomal subunit; Enzyme: CYP3A4 [HSA:1576];
D07711; Clavulox (TN); beta-lactamase [KO:K01467];;
D07712; Clemizol-penicillin grunenthal (TN); penicillin binding protein;; 
D07713; Planipart [veterinary] (TN); ADRB2 [HSA:154] [KO:K04142];; 
D07714; Climasol [veterinary] (TN);;; 
D07715; Clobecort Amex (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07716; Iversal (TN);;;
D07717; Clobetasone (INN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07718; Clocapramine (INN); DRD2 [HSA:1813] [KO:K04145];; 
D07719; Clocortolone (INN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07720; Bonefos (TN);;; 
D07721; Antitussin (TN);;;
D07722; Supona (TN); acetylcholinesterase (AChE) [KO:K01049];; 
D07723; Clofibric acid (INN);;; 
D07724; Clofibrate Magnesico Chobet (TN); NR1C1 (PPARA) [HSA:5465] [KO:K07294];; 
D07725; Heminevrin (TN);;; 
D07726; Clomifene (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D07727; Anafranil (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]  |  SLC6A2 (NAT1) [HSA:6530] [KO:K05035]; Enzyme: CYP2C19 [HSA:1557], CYP2D6 [HSA:1565], CYP1A2 [HSA:1544], CYP3A4 [HSA:1576];
D07728; Clonixil (TN);;;
D07729; Plavix (TN); P2Y12 receptor [HSA:64805] [KO:K04298]; Enzyme: CYP3A4 [HSA:1576], CYP1A2 [HSA:1544], CYP2C19 [HSA:1557], CYP2B6 [HSA:1555];
D07730; Dalmazin [veterinary] (TN);;;
D07731; Clostebol (INN);;;
D07732; Trofodermin (TN);;;
D07733; Orbenin (TN); penicillin binding protein;; 
D07734; Celenid (TN); HRH1 [HSA:3269] [KO:K04149]; Enzyme: CYP2D6 [HSA:1565]; 
D07735; Rixapen (TN); penicillin binding protein;; 
D07736; Proendotel (TN);;; 
D07737; Biocidan (TN);;;
D07738; Toxepasi (TN);;;
D07739; Bivitasi (TN);;;
D07740; Bisoltus (TN); OPRM1 [HSA:4988] [KO:K04215]; Enzyme: CYP2D6 [HSA:1565], CYP3A4 [HSA:1576], UGT2B7 [HSA:7364];
D07741; Zibotentan (JAN/USAN/INN); EDNRA [HSA:1909] [KO:K04197];; 
D07742; Helmitin S (TN);;; 
D07743; Cholestagel (TN); Bile acid;;
D07744; Detaxtran; Bile acid;;
D07745; Dexide (TN); Bile acid;;
D07746; Sogecoli (TN); Lipopolysaccharide;; 
D07747; Rowatin (TN);;;
D07748; Conivaptan (INN); AVPR1A [HSA:552] [KO:K04226]  |  AVPR2 [HSA:554] [KO:K04228]; Enzyme: CYP3A [HSA:1576 1577 1551];
D07749; Cortisone (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577]; 
D07750; Meldane (TN); acetylcholinesterase (AChE) [KO:K01049];;
D07751; Venalot mono (TN);;;
D07752; Croconazole (INN); sterol 14alpha-demethylase [KO:K05917];;
D07753; Cromo-Comod (TN); Clc chloride channel;;
D07754; Cropropamide (BAN);;;
D07755; Crothethamide;;;
D07756; Tercian (TN);;; 
D07757; Phanodorn calcium (TN);;; 
D07758; Cyclobenzaprine (INN);; Enzyme: CYP1A2 [HSA:1544]; 
D07759; Bell Pentolate (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D07760; Cytoxan (TN); DNA; Enzyme: CYP2A6 [HSA:1548], CYP2B6 [HSA:1555], CYP2C8 [HSA:1558], CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D07761; Cylence (TN);;;
D07762; Coopertix [veterinary] (TN);;;
D07763; Zetagard (TN); voltage-gated sodium channel;;
D07764; Actebral (TN);;;
D07765; Ciprovit (TN); HRH1 [HSA:3269] [KO:K04149];; 
D07766; Ciproterona Servycal (TN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D07767; Neporex (TN);;;
D07768; Proban (TN);;; 
D07769; Posilent (TN);;;
D07770; Tabex (TN);;;
D07771; Colestipol (INN); Bile acid;;
D07772; Dacarbazine citrate;;; 
D07773; Mucothiol (TN);;;
D07774; Advocin (TN); DNA gyrase [KO:K02469 K02470];; 
D07775; Dapiprazole (INN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140];;
D07776; DaunoXome (TN); TOP2 [HSA:7153 7155] [KO:K03164];; 
D07777; Dimethylaminoethanol;;; 
D07778; Risatarun (TN);;; 
D07779; Bimanol (TN);;; 
D07780; Desferal (TN);;; 
D07781; Delaket (TN); ACE (CD143) [HSA:1636] [KO:K01283];; 
D07782; Delavirdine (INN); RNA-directed DNA polymerase; Enzyme: CYP3A4 [HSA:1576], CYP2D6 [HSA:1565], CYP2C9 [HSA:1559], CYP2C19 [HSA:1557];
D07783; Delmadinone (INN);;;
D07784; Dadumir (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D07785; Scalibor [veterinary] (TN);;;
D07786; Sputolosin (TN);;;
D07787; Denaverine (INN);;;
D07788; Spasmalgan (TN);;;
D07789; Polvir (TN);;;
D07790; Deptropine FNA (TN); HRH1 [HSA:3269] [KO:K04149];; 
D07791; Desipramine (INN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]  |  SLC6A2 (NAT1) [HSA:6530] [KO:K05035]; Enzyme: CYP2D6 [HSA:1565];
D07792; Desoxycorticosterone; NR3C2 (MR) [HSA:4306] [KO:K08555];; 
D07793; Desvenlafaxine (INN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]  |  SLC6A2 (NAT1) [HSA:6530] [KO:K05035];;
D07794; Tachmalcor (TN);;;
D07795; Detomidine (INN); ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140];; 
D07796; Decaject-L.A. (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07797; Voren [veterinary] (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07798; Colircusi Dexametasona (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07799; Dexamedium [veterinary] (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07800; Zalucs (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07801; Dexafort [veterinary] (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07802; Decadron-phosphate (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07803; Dapriton (TN); HRH1 [HSA:3269] [KO:K04149]; Enzyme: CYP2D6 [HSA:1565], CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07804; Tremblex (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D07805; Dexfenfluramine (INN); SLC6A4 (HTT) [HSA:6532] [KO:K05037] ; Enzyme: CYP2D6 [HSA:1565]; 
D07806; Dexmethylphenidate (INN);;; 
D07807; Zinecard (TN);;;
D07808; Palfium (TN);;; 
D07809; Propoxypene; OPRM1 [HSA:4988] [KO:K04215];; 
D07810; Diamorphine (TN); OPRM1 [HSA:4988] [KO:K04215];; 
D07811; DKM; 30S ribosomal subunit;; 
D07812; Dibenzepin (INN);;; 
D07813; Brolene (TN);;;
D07814; Dichlorisone (INN);;;
D07815; Dermaren (TN);;;
D07816; Zorvolex (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559];
D07817; Voltaren Emulgel (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559];
D07818; Flector (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559];
D07819; Voltaren Actingo Extra (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559];
D07820; Dicymine (TN); CHRM1 [HSA:1128] [KO:K04129];; 
D07821; Dihexyverine (INN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D07822; Alfa Bergamon (TN);;;
D07823; Diethazine (INN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];;
D07824; Algesal (TN);;; 
D07825; Camin (TN);;;
D07826; Stilphostrol (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D07827; Murode (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07828; Marbocyl (TN); DNA gyrase [KO:K02469 K02470];; 
D07829; Diflubenzuron;;;
D07830; Nepresol (TN);;; 
D07831; Remedacen (TN); OPRM1 [HSA:4988] [KO:K04215]; Enzyme: CYP2D6 [HSA:1565]; 
D07832; Paracodin (TN); OPRM1 [HSA:4988] [KO:K04215];; 
D07833; Diertine (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140];; 
D07834; Dihydroergocristine (BAN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140];; 
D07835; Dihydroergocryptine; DRD2 [HSA:1813] [KO:K04145];; 
D07836; Almirid (TN); DRD2 [HSA:1813] [KO:K04145];; 
D07837; Neomigran (TN); HTR1A [HSA:3350] [KO:K04153]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP3A [HSA:1576 1577 1551]; 
D07838; Divegal (TN); HTR1A [HSA:3350] [KO:K04153]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP3A [HSA:1576 1577 1551]; 
D07839; Co-Dergocrin (TN);;; 
D07840; Dihydrostreptomycin (INN); 30S ribosomal subunit;; 
D07841; Chromelin (TN);;;
D07842; Disotat (TN);;;
D07843; Dilazep (INN); SLC29A1 (ENT1) [HSA:2030] [KO:K15014];;
D07844; Diloxanide (INN);;;
D07845; Surazem (TN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D07846; Molnia (TN);;;
D07847; Dimefline (INN);;;
D07848; Dimemorfan (INN);;;
D07849; Hepadial (TN);;;
D07850; Atuss (TN);;;
D07851; C para (TN);;; 
D07852; 4-DMAP (TN);;;
D07853; Dimethindene; HRH1 [HSA:3269] [KO:K04149];; 
D07854; Migristene (TN); HTR2 [HSA:3356 3357 3358] [KO:K04157]  |  HRH1 [HSA:3269] [KO:K04149];; 
D07855; Alazol [veterinary] (TN);;;
D07856; Optimizer Insecticide (TN); acetylcholinesterase (AChE) [KO:K01049];; 
D07857; D.O.T. (TN);;;
D07858; Daflon (TN);;;
D07859; Wasser-V (TN);;; 
D07860; Prothanon gel (TN); HRH1 [HSA:3269] [KO:K04149];; 
D07861; Diphenoxylate (INN); OPRM1 [HSA:4988] [KO:K04215];; 
D07862; Diphenylpyraline (INN); HRH1 [HSA:3269] [KO:K04149];; 
D07863; Diprenorphine (INN); OPRK1 [HSA:4986] [KO:K04214]  |  OPRM1 [HSA:4988] [KO:K04215];; 
D07864; Large Animal Revivon (TN); OPRK1 [HSA:4986] [KO:K04214]  |  OPRM1 [HSA:4988] [KO:K04215];; 
D07865; Esucos (TN);;; 
D07866; Taxotere (TN); TUBB [HSA:10381 10382 10383 203068 347688 347733 7280 81027 84617] [KO:K07375]; Enzyme: CYP3A4 [HSA:1576]; 
D07867; Dolasetron (INN); HTR3 [HSA:3359 9177 170572 200909 285242] [KO:K04819];; 
D07868; Domperidone (TN); DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551]; 
D07869; Donaz (TN); ACHE [HSA:43] [KO:K01049]; Enzyme: CYP2D6 [HSA:1565], CYP3A4 [HSA:1576]; 
D07870; Medopa (TN); DRD1 [HSA:1812] [KO:K04144]  |  DRD2 [HSA:1813] [KO:K04145]  |  DRD3 [HSA:1814] [KO:K04146]  |  DRD4 [HSA:1815] [KO:K04147]  |  DRD5 [HSA:1816] [KO:K05840]; Enzyme: MAOB [HSA:4129], COMT [HSA:1312] |  Transporter: SLC22A2 [HSA:6582]; 
D07871; Trusopt (TN); CA [HSA:759 760 761 762 763 11238 765 766 767 768 771 377677 23632] [KO:K01672 K18245 K18246];; 
D07872; Dothep (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]  |  SLC6A2 (NAT1) [HSA:6530] [KO:K05035]; Enzyme: CYP2D6 [HSA:1565]; 
D07873; Docatone (TN);;;
D07874; Cardura XL (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137];; 
D07875; Sinequan (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]  |  SLC6A2 (NAT1) [HSA:6530] [KO:K05035];;
D07876; Doxycycline (TN); 30S ribosomal subunit;; 
D07877; Vibramycin (TN); 30S ribosomal subunit;; 
D07878; Doxylamine (INN); HRH1 [HSA:3269] [KO:K04149];; 
D07879; Taverin (TN); PDE4 [HSA:5141 5142 5143 5144] [KO:K13293];;
D07880; Yentreve (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]  |  SLC6A2 (NAT1) [HSA:6530] [KO:K05035]; Enzyme: CYP1A2 [HSA:1544], CYP2D6 [HSA:1565];
D07881; Dyclonine (INN); SCN10A [HSA:6336] [KO:K04842]  |  SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841];; 
D07882; Eberconazole (INN);;; 
D07883; Eflornithine (INN); ornithine decarboxylase [KO:K01581];;
D07884; Ebernet (TN);;; 
D07885; Ecabet (INN);;; 
D07886; Efonidipine (INN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857]  |  CACNA1-T [HSA:8911 8912 8913] [KO:K04856 K04855 K04854];; 
D07887; Eletriptan (INN); HTR1B [HSA:3351] [KO:K04153]  |  HTR1D [HSA:3352] [KO:K04153]; Enzyme: CYP3A [HSA:1576 1577 1551]; 
D07888; Telzenac (TN); PTGS2 (COX2) [HSA:5743] [KO:K11987];; 
D07889; Embramine (INN);;;
D07890; Emadine (TN); HRH1 [HSA:3269] [KO:K04149];; 
D07891; Mefenorex (DCF);;; 
D07892; Enalapril (TN); ACE (CD143) [HSA:1636] [KO:K01283]; Transporter: SLC15A1 [HSA:6564], SCL15A2 [HSA:6565]; 
D07893; Histoacryl (TN);;;
D07894; Encainide (INN); SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841]  |  SCN10A [HSA:6336] [KO:K04842] ; Enzyme: CYP2D6 [HSA:1565]; 
D07895; Losarhyd (TN);; Enzyme: CYP2C9 [HSA:1559]; 
D07896; Entecavir (INN); RNA-directed DNA polymerase;;
D07897; EVM;;; 
D07898; Eperisone (INN);;; 
D07899; Hevizos (TN);;;
D07900; Purivist (TN); HRH1 [HSA:3269] [KO:K04149];; 
D07901; Farmorubicin (TN); TOP2 [HSA:7153 7155] [KO:K03164];; 
D07902; Eprazinone (INN);;;
D07903; Cestex (TN);;;
D07904; Eptazocine (INN); OPRK1 [HSA:4986] [KO:K04214]  |  OPRM1 [HSA:4988] [KO:K04215];; 
D07905; Ergometrine (INN); HTR1 [HSA:3350 3351 3352 3354 3355] [KO:K04153]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP3A4 [HSA:1576]; 
D07906; Ergotamine (INN); HTR1A [HSA:3350] [KO:K04153]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP3A4 [HSA:1576]; 
D07907; Erlotinib (INN); EGFR [HSA:1956] [KO:K04361]; Enzyme: CYP3A4 [HSA:1576], CYP1A2 [HSA:1544];
D07908; Invanz (TN); penicillin binding protein;; 
D07909; Erythrocin (TN); 50S ribosomal subunit; Enzyme: CYP3A4 [HSA:1576], CYP3A7 [HSA:1551] |  Transporter: OAT2 [HSA:10864];
D07910; Erysec (TN); 50S ribosomal subunit; Enzyme: CYP3A4 [HSA:1576], CYP3A7 [HSA:1551] |  Transporter: OAT2 [HSA:10864];
D07911; Revelplac (TN);;;
D07912; Reparil (TN);;;
D07913; Esertia (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]; Enzyme: CYP3A4 [HSA:1576], CYP2C19 [HSA:1557], CYP2D6 [HSA:1565];
D07914; Eseridine (INN);;;
D07915; Felipurgatyl (TN);;;
D07916; Esmolol (INN); ADRB1 [HSA:153] [KO:K04141];; 
D07917; Inexium paranova (TN); ATP4A [HSA:495] [KO:K01542]  |  ATP4B [HSA:496] [KO:K01543]; Enzyme: CYP2C19 [HSA:1557], CYP3A4 [HSA:1576];
D07918; Vagifem (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D07919; Eutocol (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D07920; Sinapause (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D07921; Styptanon (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D07922; Etafenone (INN);;;
D07923; Solufilina (TN);;; 
D07924; Ophosept (TN);;;
D07925; Servambutol (TN); arabinosyltransferase [KO:K11385 K11386 K11387];; 
D07926; Ethquinol (TN);;;
D07927; Ethaquin (TN);;;
D07928; Turisteron (TN); NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551]; Enzyme: CYP3A4 [HSA:1576];
D07929; Ethylmorphine (BAN); OPRM1 [HSA:4988] [KO:K04215]; Enzyme: CYP3A4 [HSA:1576]; 
D07930; Stresam (TN);;; 
D07931; Corcanfol (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143];; 
D07932; Prostavet [veterinary] (TN);;;
D07933; Oxyphyllin (TN);;; 
D07934; Calcium disodium versenate (TN);;; 
D07935; Dicobalt edetate (TN);;; 
D07936; Eledoisin (INN);;;
D07937; Etorphine (INN); OPRM1 [HSA:4988] [KO:K04215]  |  OPRK1 [HSA:4986] [KO:K04214]  |  OPRD1 [HSA:4985] [KO:K04213];; 
D07938; Bupropion hydrobromide (USAN);; Enzyme: CYP2B6 [HSA:1555];
D07939; Ethynodiol; NR3C3 (PGR) [HSA:5241] [KO:K08556];; 
D07940; Fadrozole (INN); CYP19A1 (ARO) [HSA:1588] [KO:K07434];;
D07941; Fasudil (INN); Rho-associated protein kinase (ROCK) [HSA:6093 9475] [KO:K04514 K17388];;
D07942; Valbil (TN);;;
D07943; Sensit (TN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857];; 
D07944; Fitton (TN);;; 
D07945; Ponderax (TN);;; 
D07946; Carlacor (TN); DRD1 [HSA:1812] [KO:K04144];; 
D07947; Fenorex (TN);;; 
D07948; Feprorex (TN);;; 
D07949; Eurespal (TN);;;
D07950; Tiguvon (TN); acetylcholinesterase (AChE) [KO:K01049];; 
D07951; Ulcesium (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D07952; Acadrex (TN);;;
D07953; Fenyramidol (INN);;; 
D07954; Fepradinol (INN);;;
D07955; Idrolone (TN);;; 
D07956; Fre-Sol (TN);;;
D07957; Fertirelin (INN); GNRH [HSA:2796 2797] [KO:K05252];; 
D07958; Telfast (TN); HRH1 [HSA:3269] [KO:K04149]; Transporter: SLCO1B3 [HSA:28234], SLCO1A2 [HSA:6579], SLCO2B1 [HSA:11309], ABCB1 [HSA:5243], ABCC3 [HSA:8714]; 
D07959; Flavodic acid (INN);;;
D07960; Intercyton (TN);;;
D07961; Bladuril (TN); PDE [HSA:10846 27115 50940 5136 5137 5138 5139 5140 5141 5142 5143 5144 5150 5151 5153 8622] [KO:K18438 K18436 K13298 K13755 K18283 K19021 K13296 K13293 K18437];;
D07962; Flecainide (INN); SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841]  |  SCN10A [HSA:6336] [KO:K04842] ; Enzyme: CYP2D6 [HSA:1565], CYP3A4 [HSA:1576]; 
D07963; FMOX; penicillin binding protein;; 
D07964; Acatak Pour-ON (TN) [veterinary];;;
D07965; Floxapen (TN); penicillin binding protein;; 
D07966; Fluradosa (TN); DNA synthesis inhibitor;; 
D07967; Astonin-H (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07968; Syncro-Part (TN);;;
D07969; Previsccan (TN); VKORC1 [HSA:79001] [KO:K05357];; 
D07970; Bayticol (TN); voltage-gated sodium channel;;
D07971; Sibelium (TN); CACNA1-T [HSA:8911 8912 8913] [KO:K04856 K04855 K04854]; Enzyme: CYP2D6 [HSA:1565]; 
D07972; Fluocortin (INN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07973; Ultradil (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07974; Fluorouracil (TN); TYMS [HSA:7298] [KO:K00560]; Enzyme: DPYD [HSA:1806];
D07975; Flutenal (TN);;;
D07976; Fluanxol depot (TN); DRD2 [HSA:1813] [KO:K04145]  |  DRD1 [HSA:1812] [KO:K04144];; 
D07977; Moditen (TN); DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP2D6 [HSA:1565]; 
D07978; Flupirtine (INN); GRIN (NMDAR) [HSA:2902 2903 2904 2905 2906] [KO:K05208 K05209 K05210 K05211 K05212];; 
D07979; Katadolon (TN); GRIN (NMDAR) [HSA:2902 2903 2904 2905 2906] [KO:K05208 K05209 K05210 K05211 K05212];; 
D07980; Decoderm (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D07981; Fluticaps (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A [HSA:1576 1577 1551]; 
D07983; Fluvas (TN); HMGCR [HSA:3156] [KO:K00021]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576] |  Transporter: SLCO1B1 [HSA:10599];
D07984; Fluvoxamine (INN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]; Enzyme: CYP1A2 [HSA:1544], CYP3A4 [HSA:1576], CYP2D6 [HSA:1565], CYP2C19 [HSA:1557];
D07985; Folina (TN);;; 
D07986; Rescuvolin (TN);;;
D07987; Leucovorin (TN);;;
D07988; Fominoben (INN);;;
D07989; Fomivirsen (INN); Cytomegalovirus mRNA;;
D07990; Oxis (TN); ADRB2 [HSA:154] [KO:K04142]; Enzyme: UGT [KO:K00699]; 
D07991; Aydolid (TN);;; 
D07992; Monopril (TN); ACE (CD143) [HSA:1636] [KO:K01283];;
D07993; Fosphenytoin (INN); SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841]  |  SCN10A [HSA:6336] [KO:K04842]; Enzyme: CYP2C9 [HSA:1559], CYP2C19 [HSA:1557];
D07994; Isofra (TN); 30S ribosomal subunit;; 
D07995; Fosfocin (TN); UDP-N-acetylglucosamine 1-carboxyvinyltransferase [KO:K00790];; 
D07997; Allergo filmtabletten (TN); HTR1B [HSA:3351] [KO:K04153]  |  HTR1D [HSA:3352] [KO:K04153];; 
D07998; Furagin (TN);;;
